resFR,isCorrect,AnimalID,RecDate,NovelDay,CellID,CellType
0.0520044247427686,1,46,211017,1,176,2
-0.298805870287365,1,46,211017,1,178,2
0.0514380690821457,1,46,211017,1,182,2
0.118932573751332,1,46,211017,1,188,2
-0.0372695459001246,1,46,211017,1,194,2
0.650302255260593,1,46,211017,1,196,2
-0.0334086812460103,1,46,211017,1,205,2
0.360629866753652,1,46,211017,1,207,2
0.145205051958815,1,46,211017,1,219,2
0.87540477914123,1,46,211017,1,236,2
6.27008897443743e-05,1,46,211017,1,237,2
0.522486931006354,1,46,211017,1,238,2
0.0187602786599519,1,46,211017,1,266,2
0.453305364872808,1,46,211017,1,277,2
0.7263055135583,1,46,211017,1,289,2
0.0833535330694146,1,46,211017,1,291,2
-0.102191270018721,1,46,211017,1,293,2
0.68019877189001,1,46,211017,1,296,2
0.247168479955253,1,46,211017,1,298,2
0.204198155697387,1,46,211017,1,305,2
-0.109663539723227,1,46,211017,1,307,2
0.669509358192417,1,46,211017,1,310,2
0.260496468879441,1,46,211017,1,311,2
0.330520161114771,1,46,211017,1,315,2
-0.177861939551092,1,46,211017,1,319,2
0.350846518097138,1,46,211018,2,11,2
0.470223543467671,1,46,211018,2,14,2
0.0114562945937828,1,46,211018,2,20,2
0.398323565745887,1,46,211018,2,39,2
0.217438025639897,1,46,211018,2,44,2
0.388401057922399,1,46,211018,2,48,2
0.379479732370749,1,46,211018,2,55,2
0.0416214003192159,1,46,211018,2,63,2
0.248311136926587,1,46,211018,2,71,2
0.216607857201773,1,46,211018,2,73,2
-0.0688397062066111,1,46,211018,2,81,2
0.417094057236304,1,46,211018,2,105,2
0.150823968028492,1,46,211018,2,109,2
-0.215893887394,1,46,211018,2,121,2
-0.068263057453592,1,46,211018,2,132,2
0.272513914934723,1,46,211018,2,142,2
0.354675632106157,1,46,211018,2,144,2
-0.154360109381216,1,46,211018,2,146,2
0.0685540928702496,1,46,211018,2,150,2
0.281728408514737,1,46,211018,2,156,2
0.248542617335576,1,46,211018,2,160,2
0.101773077938488,1,46,211018,2,164,2
0.0557610907463234,1,46,211018,2,172,2
0.531763231354314,1,46,211018,2,178,2
-0.0101377608028356,1,46,211018,2,182,2
0.31786158083124,1,46,211018,2,184,2
0.053670852306163,1,46,211018,2,186,2
0.579934654930107,1,46,211018,2,200,2
0.821561683013152,1,46,211018,2,206,2
0.14598481264006,1,46,211018,2,214,2
-0.056188120010146,1,46,211018,2,228,2
0.0590269286667142,1,46,211018,2,244,2
-0.430739550220002,1,46,211018,2,258,2
0.286983244819877,1,46,211018,2,259,2
-0.676486520200239,1,46,211018,2,274,2
0.0126068154308043,1,46,211018,2,275,2
0.478443146272192,1,46,211018,2,278,2
0.466112491763966,1,46,211018,2,279,2
0.790310624263619,1,46,211018,2,280,2
0.133179536185144,1,46,211018,2,282,2
-0.54453292053296,1,46,211018,2,286,2
0.965441741483633,1,46,211018,2,287,2
0.71497541059086,1,46,211018,2,291,2
0.252895365494383,1,46,211019,3,99,2
-0.464499830318266,1,46,211019,3,192,2
-0.802236246525027,1,46,211019,3,202,2
0.848764656451793,1,46,211019,3,216,2
0.263154692607368,1,46,211019,3,249,2
-0.0576070036966651,1,46,211019,3,259,2
-0.119106273623912,1,46,211019,3,261,2
0.117787429213437,1,46,211019,3,295,2
0.628379031393136,1,46,211019,3,311,2
-0.472056396377645,1,46,211019,3,315,2
0.0613429026972853,1,46,211019,3,319,2
0.75053501458189,1,46,211019,3,332,2
0.145187237079707,1,46,211019,3,342,2
0.195484470477697,1,46,211019,3,348,2
0.108423872448828,1,46,211019,3,374,2
-0.802329079653209,1,46,211019,3,388,2
-0.542171179326895,1,46,211019,3,406,2
-0.668176646310875,1,46,211019,3,409,2
0.0191279472118493,1,46,211019,3,419,2
0.276208123526393,1,46,211019,3,427,2
